Time (s) A1,Force (N) A1,Time (s) A2,Force (N) A2,Time (s) A3,Force (N) A3,Time (s) B1,Force (N) B1,Time (s) B2,Force (N) B2,Time (s) B3,Force (N) B3,Time (s) Control 1,Force (N) Control 1,Time (s) Control 2,Force (N) Control 2,Time (s) Control 3,Force (N) Control 3
-1.7200000000000002,0.01,1.0899999999999999,0.0,-2.2739999999999996,0.0,0.42199999999999993,0.02,-4.558,0.0,-0.1200000000000001,-0.02,0.15799999999999992,-0.02,-2.336,0.0,-6.686,0.0
-1.7180000000000004,0.01,1.0919999999999996,0.01,-2.272,0.0,0.4239999999999997,0.0,-4.556000000000001,0.0,-0.11800000000000033,-0.01,0.1599999999999997,0.0,-2.334,0.0,-6.683999999999999,0.0
-1.7160000000000002,0.01,1.0939999999999999,0.01,-2.2699999999999996,0.0,0.42599999999999993,0.0,-4.554,0.01,-0.1160000000000001,0.0,0.16199999999999992,-0.01,-2.332,0.0,-6.6819999999999995,0.0
-1.7140000000000004,0.0,1.0959999999999996,0.01,-2.268,0.01,0.4279999999999997,0.0,-4.5520000000000005,0.01,-0.11400000000000032,0.0,0.1639999999999997,0.0,-2.33,0.0,-6.68,0.0
-1.7120000000000002,0.01,1.0979999999999999,0.02,-2.2659999999999996,0.0,0.42999999999999994,0.0,-4.550000000000001,0.0,-0.1120000000000001,-0.01,0.16599999999999993,0.02,-2.328,0.0,-6.677999999999999,0.0
-1.7100000000000004,0.0,1.0999999999999996,0.02,-2.264,0.02,0.4319999999999997,0.0,-4.548,0.01,-0.11000000000000032,-0.02,0.1679999999999997,0.02,-2.326,0.01,-6.676,0.0
-1.7080000000000002,0.01,1.1019999999999999,0.01,-2.2619999999999996,0.01,0.43399999999999994,0.0,-4.546,0.01,-0.1080000000000001,-0.01,0.16999999999999993,-0.01,-2.324,0.01,-6.6739999999999995,0.0
-1.7060000000000004,0.0,1.1039999999999996,0.01,-2.26,0.02,0.4359999999999997,0.0,-4.5440000000000005,0.01,-0.10600000000000032,0.0,0.1719999999999997,-0.02,-2.322,0.0,-6.672,0.0
-1.7040000000000002,0.01,1.1059999999999999,0.01,-2.2579999999999996,0.02,0.43799999999999994,0.01,-4.542,0.01,-0.10400000000000009,0.0,0.17399999999999993,0.0,-2.32,0.0,-6.67,0.0
-1.7020000000000004,0.01,1.1079999999999997,0.02,-2.256,0.02,0.4399999999999997,0.0,-4.540000000000001,0.01,-0.10200000000000031,0.0,0.1759999999999997,-0.02,-2.318,0.01,-6.667999999999999,0.0
-1.7000000000000002,0.01,1.1099999999999999,0.02,-2.2539999999999996,0.01,0.44199999999999995,0.0,-4.538,0.01,-0.10000000000000009,0.02,0.17799999999999994,0.01,-2.316,0.01,-6.6659999999999995,0.0
-1.6980000000000004,0.01,1.1119999999999997,0.03,-2.252,0.01,0.44399999999999973,0.0,-4.5360000000000005,0.0,-0.09800000000000031,-0.01,0.17999999999999972,0.04,-2.314,0.01,-6.664,0.0
-1.6960000000000002,0.02,1.1139999999999999,0.02,-2.2499999999999996,0.02,0.44599999999999995,0.0,-4.534000000000001,0.0,-0.09600000000000009,-0.01,0.18199999999999994,0.02,-2.312,0.01,-6.661999999999999,0.0
-1.6940000000000004,0.01,1.1159999999999997,0.02,-2.2479999999999998,0.0,0.44799999999999973,-0.01,-4.532,0.0,-0.0940000000000003,0.0,0.18399999999999972,0.02,-2.31,0.0,-6.66,0.0
-1.6920000000000002,0.01,1.1179999999999999,0.01,-2.2459999999999996,0.01,0.44999999999999996,0.0,-4.53,0.0,-0.09200000000000008,0.0,0.18599999999999994,0.0,-2.308,0.0,-6.6579999999999995,0.01
-1.6900000000000004,0.0,1.1199999999999997,0.03,-2.2439999999999998,0.01,0.45199999999999974,0.0,-4.5280000000000005,0.0,-0.0900000000000003,0.0,0.18799999999999972,-0.03,-2.306,0.0,-6.656,0.0
-1.6880000000000002,0.0,1.1219999999999999,0.02,-2.2419999999999995,0.02,0.45399999999999996,0.01,-4.526,0.01,-0.08800000000000008,0.0,0.18999999999999995,0.01,-2.304,0.01,-6.654,0.0
-1.6860000000000004,0.0,1.1239999999999997,0.03,-2.2399999999999998,0.02,0.45599999999999974,0.01,-4.524000000000001,0.01,-0.0860000000000003,0.01,0.19199999999999973,0.02,-2.302,0.0,-6.651999999999999,-0.01
-1.6840000000000002,0.0,1.126,0.02,-2.2379999999999995,0.01,0.45799999999999996,0.0,-4.522,0.0,-0.08400000000000007,-0.01,0.19399999999999995,0.01,-2.3,0.0,-6.6499999999999995,-0.01
-1.6820000000000004,0.0,1.1279999999999997,0.02,-2.2359999999999998,0.01,0.45999999999999974,0.01,-4.5200000000000005,0.0,-0.0820000000000003,-0.02,0.19599999999999973,0.02,-2.298,0.01,-6.648,0.01
-1.6800000000000002,0.01,1.13,0.02,-2.2339999999999995,0.02,0.46199999999999997,0.0,-4.518000000000001,0.01,-0.08000000000000007,0.0,0.19799999999999995,0.01,-2.296,0.0,-6.645999999999999,0.0
-1.6780000000000004,0.01,1.1319999999999997,0.03,-2.2319999999999998,0.01,0.46399999999999975,0.0,-4.516,0.01,-0.07800000000000029,0.0,0.19999999999999973,-0.03,-2.294,0.0,-6.644,0.0
-1.6760000000000002,0.01,1.134,0.02,-2.2299999999999995,0.01,0.46599999999999997,0.0,-4.514,0.0,-0.07600000000000007,0.01,0.20199999999999996,-0.03,-2.292,0.0,-6.6419999999999995,0.0
-1.6740000000000004,0.0,1.1359999999999997,0.02,-2.2279999999999998,0.01,0.46799999999999975,0.01,-4.5120000000000005,0.0,-0.07400000000000029,0.0,0.20399999999999974,-0.02,-2.29,0.01,-6.64,0.0
-1.6720000000000002,0.0,1.138,0.02,-2.2259999999999995,0.01,0.47,0.0,-4.51,0.0,-0.07200000000000006,0.0,0.20599999999999996,-0.02,-2.288,0.0,-6.638,0.0
-1.6700000000000004,0.01,1.1399999999999997,0.01,-2.2239999999999998,0.01,0.47199999999999975,0.0,-4.508000000000001,0.0,-0.07000000000000028,0.0,0.20799999999999974,0.0,-2.286,0.01,-6.635999999999999,0.0
-1.6680000000000001,0.01,1.142,0.01,-2.2219999999999995,0.02,0.474,0.0,-4.506,0.01,-0.06800000000000006,-0.01,0.20999999999999996,0.01,-2.284,0.0,-6.6339999999999995,0.0
-1.6660000000000004,0.01,1.1439999999999997,0.01,-2.2199999999999998,0.02,0.47599999999999976,0.0,-4.5040000000000004,0.0,-0.06600000000000028,0.0,0.21199999999999974,0.01,-2.282,0.01,-6.632,-0.01
-1.6640000000000001,0.02,1.146,0.01,-2.2179999999999995,0.01,0.478,0.0,-4.502000000000001,0.01,-0.06400000000000006,0.01,0.21399999999999997,-0.01,-2.28,0.01,-6.629999999999999,-0.01
-1.6620000000000004,0.01,1.1479999999999997,0.02,-2.2159999999999997,0.02,0.47999999999999976,0.01,-4.5,0.01,-0.06200000000000028,0.01,0.21599999999999975,-0.01,-2.278,0.0,-6.628,-0.01
-1.6600000000000001,0.01,1.15,0.02,-2.2139999999999995,0.01,0.482,0.01,-4.498,0.0,-0.06000000000000005,0.0,0.21799999999999997,-0.01,-2.276,0.0,-6.6259999999999994,0.0
-1.6580000000000004,0.01,1.1519999999999997,0.02,-2.2119999999999997,0.01,0.48399999999999976,0.01,-4.496,0.0,-0.058000000000000274,-0.02,0.21999999999999975,-0.02,-2.274,0.01,-6.624,-0.01
-1.6560000000000001,0.01,1.154,0.01,-2.2099999999999995,0.0,0.486,0.01,-4.494,0.0,-0.05600000000000005,-0.01,0.22199999999999998,-0.02,-2.272,0.0,-6.622,0.0
-1.6540000000000004,0.01,1.1559999999999997,0.01,-2.2079999999999997,0.02,0.48799999999999977,0.01,-4.492000000000001,0.01,-0.05400000000000027,0.0,0.22399999999999975,0.0,-2.27,0.01,-6.619999999999999,-0.01
-1.6520000000000001,0.01,1.158,0.02,-2.2059999999999995,0.01,0.49,0.0,-4.49,0.0,-0.052000000000000046,0.0,0.22599999999999998,0.01,-2.268,0.01,-6.617999999999999,-0.01
-1.6500000000000004,0.01,1.1599999999999997,0.02,-2.2039999999999997,0.02,0.49199999999999977,0.0,-4.488,0.0,-0.050000000000000266,0.0,0.22799999999999976,0.0,-2.266,0.0,-6.616,-0.01
-1.6480000000000001,0.01,1.162,0.03,-2.2019999999999995,0.01,0.494,0.01,-4.486000000000001,0.0,-0.04800000000000004,-0.01,0.22999999999999998,-0.02,-2.264,-0.01,-6.613999999999999,0.0
-1.6460000000000004,0.02,1.1639999999999997,0.02,-2.1999999999999997,0.02,0.4959999999999998,0.01,-4.484,0.01,-0.04600000000000026,0.0,0.23199999999999976,-0.01,-2.262,0.01,-6.612,0.01
-1.6440000000000001,0.01,1.166,0.01,-2.1979999999999995,0.01,0.498,0.01,-4.482,0.0,-0.04400000000000004,-0.01,0.23399999999999999,-0.01,-2.26,0.01,-6.609999999999999,-0.01
-1.6420000000000003,0.01,1.1679999999999997,0.01,-2.1959999999999997,0.01,0.4999999999999998,0.01,-4.48,0.01,-0.04200000000000026,0.0,0.23599999999999977,-0.01,-2.258,0.0,-6.608,-0.01
-1.6400000000000001,0.01,1.17,0.01,-2.1939999999999995,0.01,0.502,0.01,-4.478,0.0,-0.040000000000000036,0.0,0.238,0.0,-2.256,0.0,-6.606,-0.01
-1.6380000000000003,0.01,1.1719999999999997,0.01,-2.1919999999999997,0.01,0.5039999999999998,0.01,-4.476000000000001,0.01,-0.038000000000000256,0.01,0.23999999999999977,0.01,-2.254,0.01,-6.603999999999999,0.01
-1.6360000000000001,0.01,1.174,0.01,-2.1899999999999995,0.01,0.506,0.0,-4.474,0.01,-0.03600000000000003,0.0,0.242,0.02,-2.252,0.01,-6.601999999999999,0.0
-1.6340000000000003,0.01,1.1759999999999997,0.02,-2.1879999999999997,0.02,0.5079999999999998,0.0,-4.472,0.0,-0.03400000000000025,0.0,0.24399999999999977,0.0,-2.25,0.01,-6.6,-0.01
-1.6320000000000001,0.01,1.178,0.02,-2.1859999999999995,0.01,0.51,0.01,-4.470000000000001,0.0,-0.03200000000000003,0.0,0.246,-0.01,-2.2479999999999998,0.01,-6.597999999999999,-0.01
-1.6300000000000003,0.01,1.1799999999999997,0.01,-2.1839999999999997,0.01,0.5119999999999998,0.0,-4.468,0.01,-0.03000000000000025,-0.01,0.24799999999999978,-0.01,-2.246,0.01,-6.596,0.0
-1.6280000000000001,0.02,1.182,0.02,-2.1819999999999995,0.01,0.514,0.0,-4.466,0.0,-0.028000000000000025,0.0,0.25,0.02,-2.2439999999999998,0.01,-6.593999999999999,-0.01
-1.6260000000000003,0.01,1.1839999999999997,0.03,-2.1799999999999997,0.02,0.5159999999999998,0.0,-4.464,0.0,-0.026000000000000245,0.01,0.2519999999999998,0.02,-2.242,0.0,-6.592,0.0
-1.624,0.01,1.186,0.02,-2.1779999999999995,0.01,0.518,0.01,-4.462,0.01,-0.02400000000000002,0.0,0.254,0.01,-2.2399999999999998,0.01,-6.59,0.0
-1.6220000000000003,0.02,1.1879999999999997,0.01,-2.1759999999999997,0.02,0.5199999999999998,0.0,-4.460000000000001,0.01,-0.02200000000000024,0.01,0.2559999999999998,0.03,-2.238,0.0,-6.587999999999999,0.0
-1.62,0.01,1.19,0.02,-2.1739999999999995,0.02,0.522,0.0,-4.458,0.0,-0.020000000000000018,-0.02,0.258,0.01,-2.2359999999999998,0.01,-6.585999999999999,0.0
-1.6180000000000003,0.01,1.1919999999999997,0.02,-2.1719999999999997,0.02,0.5239999999999998,0.0,-4.456,0.0,-0.018000000000000238,-0.01,0.2599999999999998,0.01,-2.234,0.01,-6.584,0.0
-1.616,0.01,1.194,0.01,-2.1699999999999995,0.01,0.526,-0.01,-4.454000000000001,0.01,-0.016000000000000014,0.01,0.262,0.0,-2.2319999999999998,0.0,-6.581999999999999,0.0
-1.6140000000000003,0.01,1.1959999999999997,0.01,-2.1679999999999997,0.01,0.5279999999999998,0.0,-4.452,0.01,-0.014000000000000234,0.01,0.2639999999999998,0.0,-2.23,0.01,-6.58,-0.01
-1.612,0.01,1.198,0.02,-2.1659999999999995,0.02,0.53,0.0,-4.45,0.01,-0.01200000000000001,0.01,0.266,0.01,-2.2279999999999998,0.01,-6.577999999999999,0.0
-1.6100000000000003,0.0,1.1999999999999997,0.02,-2.1639999999999997,0.02,0.5319999999999998,0.0,-4.448,0.0,-0.010000000000000231,-0.01,0.2679999999999998,0.01,-2.226,0.01,-6.576,0.0
-1.608,0.0,1.202,0.02,-2.1619999999999995,0.01,0.534,0.01,-4.446,0.01,-0.008000000000000007,-0.02,0.27,0.01,-2.2239999999999998,0.01,-6.574,0.0
-1.6060000000000003,0.01,1.2039999999999997,0.02,-2.1599999999999997,0.02,0.5359999999999998,0.01,-4.444000000000001,0.0,-0.006000000000000227,0.0,0.2719999999999998,0.01,-2.222,0.0,-6.571999999999999,0.0
-1.604,0.01,1.206,0.01,-2.1579999999999995,0.01,0.538,0.01,-4.442,0.0,-0.0040000000000000036,0.0,0.274,0.01,-2.2199999999999998,0.01,-6.569999999999999,0.0
-1.6020000000000003,0.02,1.2079999999999997,0.02,-2.1559999999999997,0.01,0.5399999999999998,0.0,-4.44,0.0,-0.002000000000000224,0.01,0.2759999999999998,0.01,-2.218,0.01,-6.568,-0.01
-1.6,0.01,1.21,0.02,-2.1539999999999995,0.0,0.542,0.0,-4.438000000000001,0.01,0.0,2.25,0.278,-0.01,-2.2159999999999997,0.01,-6.565999999999999,0.0
-1.5980000000000003,0.0,1.2119999999999997,0.02,-2.1519999999999997,0.01,0.5439999999999998,0.0,-4.436,0.01,0.0019999999999997797,7.17,0.2799999999999998,0.0,-2.214,0.01,-6.564,-0.01
-1.596,0.01,1.214,0.02,-2.1499999999999995,0.01,0.546,0.0,-4.434,0.0,0.0040000000000000036,10.8,0.28200000000000003,0.0,-2.2119999999999997,0.01,-6.561999999999999,-0.01
-1.5940000000000003,0.01,1.2159999999999997,0.01,-2.1479999999999997,0.01,0.5479999999999998,0.0,-4.432,0.0,0.005999999999999783,8.42,0.2839999999999998,0.01,-2.21,0.0,-6.56,-0.01
-1.592,0.01,1.218,0.02,-2.1459999999999995,0.01,0.55,0.0,-4.43,0.0,0.008000000000000007,8.37,0.28600000000000003,0.02,-2.2079999999999997,0.0,-6.558,-0.01
-1.5900000000000003,0.01,1.2199999999999998,0.02,-2.1439999999999997,0.01,0.5519999999999998,0.0,-4.428000000000001,0.0,0.009999999999999787,5.06,0.2879999999999998,0.01,-2.206,0.0,-6.555999999999999,-0.01
-1.588,0.01,1.222,0.01,-2.1419999999999995,0.01,0.554,-0.01,-4.426,0.0,0.01200000000000001,4.63,0.29000000000000004,0.01,-2.2039999999999997,0.0,-6.553999999999999,-0.01
-1.5860000000000003,0.0,1.2239999999999998,0.02,-2.1399999999999997,0.01,0.5559999999999998,0.0,-4.424,0.0,0.01399999999999979,4.68,0.2919999999999998,0.01,-2.202,0.0,-6.552,0.0
-1.584,0.02,1.226,0.01,-2.1379999999999995,0.01,0.558,0.0,-4.422000000000001,0.0,0.016000000000000014,4.76,0.29400000000000004,-0.01,-2.1999999999999997,0.0,-6.549999999999999,0.0
-1.5820000000000003,0.02,1.2279999999999998,0.01,-2.1359999999999997,0.01,0.5599999999999998,0.01,-4.42,0.0,0.017999999999999794,4.74,0.2959999999999998,0.0,-2.198,0.01,-6.548,0.0
-1.58,0.01,1.23,0.01,-2.1339999999999995,0.01,0.562,0.0,-4.418,0.0,0.020000000000000018,4.4,0.29800000000000004,0.0,-2.1959999999999997,0.01,-6.545999999999999,0.0
-1.5780000000000003,0.01,1.2319999999999998,0.01,-2.1319999999999997,0.01,0.5639999999999998,0.0,-4.416,0.01,0.021999999999999797,3.38,0.2999999999999998,0.01,-2.194,0.0,-6.544,0.01
-1.576,0.01,1.234,0.01,-2.1299999999999994,0.01,0.5660000000000001,0.0,-4.414,0.0,0.02400000000000002,2.13,0.30200000000000005,0.0,-2.1919999999999997,0.0,-6.542,0.0
-1.5740000000000003,0.01,1.2359999999999998,0.01,-2.1279999999999997,0.01,0.5679999999999998,0.0,-4.412000000000001,0.0,0.0259999999999998,1.22,0.3039999999999998,0.01,-2.19,0.0,-6.539999999999999,0.0
-1.572,0.02,1.238,0.01,-2.1259999999999994,0.02,0.5700000000000001,0.0,-4.41,-0.01,0.028000000000000025,0.63,0.30600000000000005,-0.01,-2.1879999999999997,0.0,-6.537999999999999,0.01
-1.5700000000000003,0.02,1.2399999999999998,0.02,-2.1239999999999997,0.02,0.5719999999999998,0.01,-4.408,-0.01,0.029999999999999805,0.26,0.30799999999999983,-0.01,-2.186,0.0,-6.536,0.0
-1.568,0.02,1.242,0.03,-2.1219999999999994,0.02,0.5740000000000001,0.01,-4.406000000000001,0.0,0.03200000000000003,0.01,0.31000000000000005,0.0,-2.1839999999999997,0.0,-6.533999999999999,0.01
-1.5660000000000003,0.02,1.2439999999999998,0.01,-2.1199999999999997,0.01,0.5759999999999998,0.02,-4.404,0.0,0.03399999999999981,-0.05,0.31199999999999983,0.01,-2.182,0.0,-6.532,0.0
-1.564,0.02,1.246,0.01,-2.1179999999999994,0.02,0.5780000000000001,0.01,-4.402,0.0,0.03600000000000003,-0.04,0.31400000000000006,0.01,-2.1799999999999997,0.0,-6.529999999999999,0.01
-1.5620000000000003,0.01,1.2479999999999998,0.01,-2.1159999999999997,0.01,0.5799999999999998,0.01,-4.4,0.0,0.03799999999999981,-0.06,0.31599999999999984,0.02,-2.178,0.0,-6.528,0.0
-1.56,0.02,1.25,0.01,-2.1139999999999994,0.02,0.5820000000000001,0.01,-4.398,0.01,0.040000000000000036,0.0,0.31800000000000006,-0.01,-2.1759999999999997,0.01,-6.526,0.01
-1.5580000000000003,0.01,1.2519999999999998,0.01,-2.1119999999999997,0.02,0.5839999999999999,0.0,-4.396000000000001,0.01,0.041999999999999815,0.02,0.31999999999999984,0.0,-2.174,0.01,-6.523999999999999,0.0
-1.556,0.01,1.254,0.02,-2.1099999999999994,0.01,0.5860000000000001,0.01,-4.394,0.0,0.04400000000000004,0.06,0.32200000000000006,0.0,-2.1719999999999997,0.01,-6.521999999999999,0.01
-1.5540000000000003,0.01,1.2559999999999998,0.02,-2.1079999999999997,0.02,0.5879999999999999,0.02,-4.392,0.0,0.04599999999999982,0.06,0.32399999999999984,-0.02,-2.17,0.01,-6.52,0.0
-1.552,0.02,1.258,0.02,-2.1059999999999994,0.02,0.5900000000000001,0.01,-4.390000000000001,0.01,0.04800000000000004,-0.01,0.32600000000000007,0.02,-2.1679999999999997,0.01,-6.517999999999999,0.0
-1.5500000000000003,0.02,1.2599999999999998,0.02,-2.1039999999999996,0.01,0.5919999999999999,0.02,-4.388,0.0,0.04999999999999982,-0.05,0.32799999999999985,0.02,-2.166,0.01,-6.516,0.01
-1.548,0.02,1.262,0.03,-2.1019999999999994,0.01,0.5940000000000001,0.02,-4.386,0.0,0.052000000000000046,-0.03,0.33000000000000007,0.0,-2.1639999999999997,0.0,-6.513999999999999,0.01
-1.5460000000000003,0.01,1.2639999999999998,0.02,-2.0999999999999996,0.01,0.5959999999999999,0.01,-4.384,0.0,0.053999999999999826,0.02,0.33199999999999985,0.0,-2.162,0.0,-6.512,0.0
-1.544,0.01,1.266,0.03,-2.0979999999999994,0.02,0.5980000000000001,0.0,-4.382,0.0,0.05600000000000005,0.03,0.3340000000000001,0.0,-2.1599999999999997,0.01,-6.51,0.0
-1.5420000000000003,0.02,1.2679999999999998,0.02,-2.0959999999999996,0.02,0.5999999999999999,0.01,-4.380000000000001,-0.01,0.05799999999999983,0.04,0.33599999999999985,-0.01,-2.158,0.01,-6.507999999999999,0.0
-1.54,0.02,1.27,0.02,-2.0939999999999994,0.01,0.6020000000000001,0.01,-4.378,0.0,0.06000000000000005,-0.01,0.3380000000000001,-0.01,-2.1559999999999997,0.0,-6.505999999999999,0.0
-1.5380000000000003,0.01,1.2719999999999998,0.02,-2.0919999999999996,0.01,0.6039999999999999,0.0,-4.376,0.0,0.06199999999999983,-0.01,0.33999999999999986,0.01,-2.154,0.0,-6.504,-0.01
-1.536,0.01,1.274,0.02,-2.0899999999999994,0.01,0.6060000000000001,0.0,-4.3740000000000006,0.0,0.06400000000000006,-0.03,0.3420000000000001,0.0,-2.1519999999999997,0.01,-6.501999999999999,0.0
-1.5340000000000003,0.01,1.2759999999999998,0.02,-2.0879999999999996,0.01,0.6079999999999999,0.02,-4.372,-0.01,0.06599999999999984,-0.06,0.34399999999999986,-0.01,-2.15,0.01,-6.5,0.01
-1.532,0.01,1.278,0.01,-2.0859999999999994,0.01,0.6100000000000001,0.01,-4.37,0.0,0.06800000000000006,0.05,0.3460000000000001,0.0,-2.1479999999999997,0.01,-6.497999999999999,0.01
-1.5300000000000002,0.01,1.2799999999999998,0.01,-2.0839999999999996,0.01,0.6119999999999999,0.0,-4.368,0.0,0.06999999999999984,0.03,0.34799999999999986,-0.01,-2.146,0.0,-6.4959999999999996,0.0
-1.528,0.01,1.282,0.02,-2.0819999999999994,0.02,0.6140000000000001,0.01,-4.366,0.0,0.07200000000000006,0.01,0.3500000000000001,0.0,-2.1439999999999997,0.0,-6.494,0.0
-1.5260000000000002,0.01,1.2839999999999998,0.02,-2.0799999999999996,0.02,0.6159999999999999,0.0,-4.364000000000001,0.0,0.07399999999999984,0.0,0.35199999999999987,0.02,-2.142,0.0,-6.491999999999999,0.0
-1.524,0.02,1.286,0.01,-2.0779999999999994,0.02,0.6180000000000001,0.02,-4.362,0.0,0.07600000000000007,-0.08,0.3540000000000001,-0.01,-2.1399999999999997,0.0,-6.489999999999999,0.0
-1.5220000000000002,0.02,1.2879999999999998,0.01,-2.0759999999999996,0.02,0.6199999999999999,0.01,-4.36,0.0,0.07799999999999985,0.02,0.35599999999999987,-0.01,-2.138,0.0,-6.4879999999999995,0.0
-1.52,0.01,1.29,0.01,-2.0739999999999994,0.02,0.6220000000000001,0.0,-4.3580000000000005,0.0,0.08000000000000007,-0.03,0.3580000000000001,0.01,-2.1359999999999997,0.01,-6.485999999999999,0.0
-1.5180000000000002,0.02,1.2919999999999998,0.0,-2.0719999999999996,0.0,0.6239999999999999,0.01,-4.356,0.0,0.08199999999999985,0.0,0.3599999999999999,0.0,-2.134,0.0,-6.484,0.0
-1.516,0.01,1.294,0.01,-2.0699999999999994,0.01,0.6260000000000001,0.0,-4.354,0.0,0.08400000000000007,0.04,0.3620000000000001,0.0,-2.1319999999999997,0.0,-6.481999999999999,0.0
-1.5140000000000002,0.02,1.2959999999999998,0.01,-2.0679999999999996,0.01,0.6279999999999999,0.01,-4.352,0.0,0.08599999999999985,0.0,0.3639999999999999,0.01,-2.13,0.0,-6.4799999999999995,0.0
-1.512,0.02,1.298,0.01,-2.0659999999999994,0.02,0.6300000000000001,0.0,-4.35,0.01,0.08800000000000008,-0.02,0.3660000000000001,-0.01,-2.1279999999999997,0.01,-6.478,0.01
-1.5100000000000002,0.02,1.2999999999999998,0.0,-2.0639999999999996,0.01,0.6319999999999999,0.01,-4.348000000000001,0.01,0.08999999999999986,-0.01,0.3679999999999999,0.0,-2.126,0.0,-6.475999999999999,0.01
-1.508,0.02,1.302,0.01,-2.0619999999999994,0.02,0.6340000000000001,0.01,-4.346,0.0,0.09200000000000008,0.0,0.3700000000000001,0.0,-2.1239999999999997,0.01,-6.473999999999999,0.01
-1.5060000000000002,0.01,1.3039999999999998,0.01,-2.0599999999999996,0.01,0.6359999999999999,0.0,-4.344,0.0,0.09399999999999986,0.01,0.3719999999999999,-0.03,-2.122,0.0,-6.4719999999999995,0.0
-1.504,0.0,1.306,0.01,-2.0579999999999994,0.01,0.6380000000000001,0.01,-4.3420000000000005,0.0,0.09600000000000009,0.05,0.3740000000000001,-0.01,-2.1199999999999997,0.0,-6.469999999999999,0.01
-1.5020000000000002,0.0,1.3079999999999998,0.01,-2.0559999999999996,0.0,0.6399999999999999,0.01,-4.34,0.0,0.09799999999999986,-0.03,0.3759999999999999,0.01,-2.118,0.0,-6.468,0.01
-1.5,0.01,1.31,0.01,-2.0539999999999994,0.01,0.6420000000000001,0.0,-4.338,0.0,0.10000000000000009,-0.02,0.3780000000000001,0.0,-2.1159999999999997,0.0,-6.465999999999999,0.0
-1.4980000000000002,0.01,1.3119999999999998,0.01,-2.0519999999999996,0.01,0.6439999999999999,0.01,-4.336,0.0,0.10199999999999987,-0.02,0.3799999999999999,-0.01,-2.114,-0.01,-6.4639999999999995,0.0
-1.496,0.01,1.314,0.0,-2.0499999999999994,0.01,0.6460000000000001,0.0,-4.334,0.0,0.10400000000000009,-0.03,0.3820000000000001,0.0,-2.1119999999999997,0.0,-6.462,0.01
-1.4940000000000002,0.01,1.3159999999999998,0.01,-2.0479999999999996,0.01,0.6479999999999999,0.01,-4.332000000000001,0.0,0.10599999999999987,0.05,0.3839999999999999,0.02,-2.11,0.0,-6.459999999999999,0.0
-1.492,0.0,1.318,0.01,-2.0459999999999994,0.01,0.6500000000000001,0.01,-4.33,0.0,0.1080000000000001,0.03,0.3860000000000001,0.0,-2.1079999999999997,0.0,-6.457999999999999,0.01
-1.4900000000000002,0.01,1.3199999999999998,0.01,-2.0439999999999996,0.01,0.6519999999999999,0.01,-4.328,0.0,0.10999999999999988,-0.01,0.3879999999999999,-0.02,-2.106,0.0,-6.4559999999999995,0.01
-1.488,0.02,1.322,0.01,-2.0419999999999994,0.01,0.6540000000000001,0.02,-4.3260000000000005,0.0,0.1120000000000001,0.01,0.3900000000000001,-0.02,-2.1039999999999996,0.0,-6.453999999999999,0.0
-1.4860000000000002,0.01,1.3239999999999998,0.01,-2.0399999999999996,0.01,0.6559999999999999,0.0,-4.324,0.0,0.11399999999999988,-0.03,0.3919999999999999,0.01,-2.102,0.01,-6.452,0.0
-1.484,0.01,1.326,0.01,-2.0379999999999994,0.0,0.6580000000000001,0.02,-4.322,0.0,0.1160000000000001,0.0,0.39400000000000013,0.01,-2.0999999999999996,0.0,-6.449999999999999,0.0
-1.4820000000000002,0.01,1.3279999999999998,0.01,-2.0359999999999996,0.01,0.6599999999999999,0.01,-4.32,0.01,0.11799999999999988,0.01,0.3959999999999999,-0.01,-2.098,0.0,-6.4479999999999995,0.01
-1.48,0.0,1.33,0.01,-2.0339999999999994,0.01,0.6620000000000001,0.0,-4.318,0.0,0.1200000000000001,-0.01,0.39800000000000013,0.01,-2.0959999999999996,0.0,-6.446,0.0
-1.4780000000000002,0.01,1.3319999999999999,0.01,-2.0319999999999996,0.0,0.6639999999999999,0.01,-4.316000000000001,0.0,0.12199999999999989,0.01,0.3999999999999999,0.0,-2.094,0.0,-6.443999999999999,0.0
-1.476,0.01,1.334,0.01,-2.0299999999999994,0.01,0.6660000000000001,0.0,-4.314,-0.01,0.12400000000000011,-0.02,0.40200000000000014,-0.01,-2.0919999999999996,0.0,-6.441999999999999,-0.01
-1.4740000000000002,0.01,1.3359999999999999,0.01,-2.0279999999999996,0.0,0.6679999999999999,0.0,-4.312,0.0,0.1259999999999999,-0.01,0.4039999999999999,0.01,-2.09,0.0,-6.4399999999999995,0.0
-1.4720000000000004,0.01,1.3379999999999996,0.01,-2.026,0.01,0.6699999999999997,0.0,-4.3100000000000005,0.01,0.12799999999999967,0.0,0.4059999999999997,-0.01,-2.088,0.01,-6.438,0.0
-1.4700000000000002,0.01,1.3399999999999999,0.02,-2.0239999999999996,0.01,0.6719999999999999,0.0,-4.308,0.0,0.1299999999999999,-0.01,0.4079999999999999,0.01,-2.086,0.0,-6.436,0.0
-1.4680000000000004,0.01,1.3419999999999996,0.01,-2.022,0.01,0.6739999999999997,0.01,-4.306000000000001,0.0,0.13199999999999967,0.01,0.4099999999999997,0.03,-2.084,0.0,-6.433999999999999,0.0
